11419,HORTICULTURAL SCIENCE,549,0.833,0.0002,"Science (New York, N.Y.)",,,,,,,,,
11425,Aequationes Mathematicae,"1,213",0.832,0.00138,Aequationes mathematicae,,,,,,,,,
11426,APPLIED MAGNETIC RESONANCE,"1,563",0.831,0.00083,Applied magnetic resonance,,,,,,,,,
11433,Journal of Poverty and Social Justice,274,0.83,0.0005,,,,,,,,,,
11434,Anales del Sistema Sanitario De Navarra,427,0.829,0.00023,Anales del sistema sanitario de Navarra,,,,,,,,,
11437,European Physical Journal H,180,0.828,0.00022,American Industrial Hygiene Association journal,Journal of the South Carolina Medical Association (1975),,,,,,,,
11441,SOCIETY & ANIMALS,949,0.827,0.00036,Annals of internal medicine,"Birth defects research. Part A, Clinical and molecular teratology",Canadian journal of physiology and pharmacology,Integrative and comparative biology,Journal of neuro-ophthalmology : the official journal of the North American Neuro-Ophthalmology Society,Journal of pediatric gastroenterology and nutrition,"Journal of wound, ostomy, and continence nursing : official publication of The Wound, Ostomy and Continence Nurses Society","Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology",The Journal of toxicological sciences,"Vascular medicine (London, England)"
11446,Brazilian Journal of Poultry Science,"1,361",0.826,0.00118,Poultry science,,,,,,,,,
11451,BRITISH JOURNAL OF HOSPITAL MEDICINE,986,0.825,0.00128,"British journal of hospital medicine (London, England : 2005)",,,,,,,,,
11453,Interaction Studies,606,0.824,0.00048,Interaction studies,,,,,,,,,
11456,Russian Journal of Physical Chemistry B,"1,142",0.823,0.00085,,,,,,,,,,
11457,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,792,0.822,0.00055,,,,,,,,,,
11458,POLISH JOURNAL OF VETERINARY SCIENCES,"1,231",0.821,0.00103,Polish journal of veterinary sciences,,,,,,,,,
11462,International Journal of Oil Gas and Coal Technology,461,0.82,0.00051,,,,,,,,,,
11463,KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,796,0.819,0.00126,Kolner Zeitschrift fur Soziologie und Sozialpsychologie,,,,,,,,,
11467,AERONAUTICAL JOURNAL,"1,381",0.818,0.00127,American Industrial Hygiene Association journal,ICAO journal,,,,,,,,
11475,PACIFIC JOURNAL OF MATHEMATICS,"5,727",0.817,0.00574,,,,,,,,,,
11476,AFRICA,"1,342",0.816,0.00156,American Universities Field Staff reports: Africa,Africa : journal of the International Institute of African Languages and Cultures,Africa : notiziario dell'Associazione fra le imprese italiane in Africa,,,,,,,
11482,Documenta Mathematica,919,0.815,0.00332,,,,,,,,,,
11485,EXPERIMENTAL MATHEMATICS,882,0.814,0.00156,Experimental mathematics,,,,,,,,,
11488,Melbourne University Law Review,536,0.813,0.00074,Melbourne University law review,,,,,,,,,
11491,AMERICAN SPEECH,613,0.811,0.00044,American speech,,,,,,,,,
11493,Boletin de la Sociedad Geologica Mexicana,534,0.81,0,,,,,,,,,,
11497,CHEMISTRY OF NATURAL COMPOUNDS,"4,161",0.809,0.00157,Chemistry of natural compounds,,,,,,,,,
11498,MONATSHEFTE FUR MATHEMATIK,"1,646",0.808,0.00338,Monatshefte fur Mathematik,,,,,,,,,
11499,Cold War History,472,0.807,0.001,,,,,,,,,,
11501,JOURNAL OF MODERN HISTORY,762,0.806,0.00154,History (Historical Association (Great Britain)),,,,,,,,,
11504,JOURNAL AMERICAN WATER WORKS ASSOCIATION,"3,727",0.805,0.0012,Journal - American Water Works Association,,,,,,,,,
11506,Assistenza Infermieristica e Ricerca,151,0.804,0.00012,Assistenza infermieristica e ricerca : AIR,,,,,,,,,
11510,CIENCIA RURAL,"4,294",0.803,0.0029,,,,,,,,,,
11513,NORDIC JOURNAL OF BOTANY,"1,695",0.802,0.00131,Nordic journal of botany,,,,,,,,,
11515,IRANIAN JOURNAL OF FISHERIES SCIENCES,956,0.801,0.0006,,,,,,,,,,
11516,ANZIAM JOURNAL,548,0.8,0.00045,Journal (Institute of Sterile Services Management),Journal. Hotel-Dieu de Montreal,Journal. Michigan State Dental Society,Journal. Missouri State Dental Association,Journal. Obstetric and Gynaecological Society of Northern India,Water and environment journal : the journal,Journal. Kansas City (Mo.) Southwest Clinical Society,Journal. National Proctologic Association,,
11528,JOURNAL OF SOUTHERN AFRICAN STUDIES,"1,780",0.798,0.00232,Journal of southern African studies,,,,,,,,,
11530,HISPANIC JOURNAL OF BEHAVIORAL SCIENCES,"1,875",0.797,0.00072,Hispanic journal of behavioral sciences,,,,,,,,,
11533,INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION,542,0.796,0.00035,Annals of physical and rehabilitation medicine,Birth defects research,JSLS : Journal of the Society of Laparoendoscopic Surgeons,Journal of neuroengineering and rehabilitation,Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing,Journal of robotic surgery,"Medicina (Kaunas, Lithuania)",Rinsho shinkeigaku = Clinical neurology,Science robotics,World journal of surgery
11537,SILVAE GENETICA,986,0.795,0.00017,Genetica,,,,,,,,,
11538,African Journal of Wildlife Research,114,0.794,0.00026,European journal of wildlife research,,,,,,,,,
11540,JOURNAL OF VALUE INQUIRY,390,0.793,0.00071,"Inquiry : a journal of medical care organization, provision and financing",,,,,,,,,
11542,ECONOMIC AND SOCIAL REVIEW,402,0.792,0.00033,Family court review,Health care financing review,,,,,,,,
11546,ALGORITHMICA,"2,378",0.791,0.00414,Algorithmica,,,,,,,,,
11551,AFRICAN STUDIES,464,0.79,0.00058,African studies,,,,,,,,,
11552,SCIENCE & SPORTS,638,0.789,0.00061,Integrative psychological & behavioral science,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Science (New York, N.Y.)",The Journal of biological chemistry,Yakugaku zasshi : Journal of the Pharmaceutical Society of Japan,Nature,,,,
11556,Analysis Mathematica,376,0.788,0.00083,"Science in China. Series A, Mathematics","Mathematics (Basel, Switzerland)",,,,,,,,
11561,COMPTES RENDUS MATHEMATIQUE,"3,014",0.787,0.00614,,,,,,,,,,
11562,Industria Textila,323,0.784,0.00026,,,,,,,,,,
11564,ZYGON,541,0.783,0.00071,Zygon,,,,,,,,,
11567,JOURNAL OF CHEMICAL RESEARCH,"2,336",0.782,0.00073,"Research (Washington, D.C.)",,,,,,,,,
11571,EUROPEAN JOURNAL OF PHYSICS,"2,498",0.781,0.00235,European journal of physics,,,,,,,,,
11574,Acta Clinica Croatica,706,0.78,0.00088,Acta clinica Croatica,,,,,,,,,
11579,Earth Sciences Research Journal,338,0.779,0.00036,Journal of the South Carolina Medical Association (1975),Journal. Assam Science Society,Journal. National Malaria Society (U.S.),American Industrial Hygiene Association journal,,,,,,
11582,SIBERIAN MATHEMATICAL JOURNAL,"1,937",0.778,0.00268,,,,,,,,,,
11583,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,"1,528",0.777,0.00091,Annales de dermatologie et de venereologie,,,,,,,,,
11584,MECHANICAL ENGINEERING,"1,350",0.776,0.00039,"Mechanical engineering (New York, N.Y. : 1919)",,,,,,,,,
11588,SIGMOD RECORD,"1,819",0.775,0.00075,,,,,,,,,,
11589,ASIAN SURVEY,"1,759",0.774,0.0013,Asian survey,,,,,,,,,
11592,Canadian Studies in Population,182,0.773,0.00031,Canadian studies in population,,,,,,,,,
11596,HISTORY OF POLITICAL ECONOMY,902,0.772,0.00161,History of political economy,,,,,,,,,
11597,Contemporary Problems of Ecology,711,0.771,0.00068,,,,,,,,,,
11599,JOURNAL OF TROPICAL FOREST SCIENCE,964,0.77,0.00055,"Science (New York, N.Y.)",,,,,,,,,
11602,MERRILL-PALMER QUARTERLY-JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,"2,208",0.769,0.00063,,,,,,,,,,
11603,MARINE ORNITHOLOGY,540,0.768,0.00034,,,,,,,,,,
11606,JNP-Journal for Nurse Practitioners,905,0.767,0.00148,Clinical excellence for nurse practitioners : the international journal of NPACE,,,,,,,,,
11610,Annali Italiani di Chirurgia,812,0.766,0.00065,Annali italiani di chirurgia,,,,,,,,,
11613,NEUROENDOCRINOLOGY LETTERS,"2,298",0.765,0.00105,Neuro endocrinology letters,,,,,,,,,
11614,AMERICAN JOURNAL OF COMPARATIVE LAW,"1,025",0.764,0.00086,,,,,,,,,,
11616,JOURNAL OF CHILD & ADOLESCENT SUBSTANCE ABUSE,595,0.763,0.0009,"Acta paediatrica (Oslo, Norway : 1992)",Journal of abnormal child psychology,Journal of child neurology,Journal of paediatrics and child health,Journal of pediatric surgery,The Psychoanalytic study of the child,Journal of pediatric urology,The Journal of pediatrics,,
11618,ACTA ACUSTICA UNITED WITH ACUSTICA,"2,536",0.762,0.00187,Acta acustica united with acustica : the journal of the European Acoustics Association (EEIG),,,,,,,,,
11622,Genetika-Belgrade,547,0.761,0.00045,,,,,,,,,,
11624,CESifo Economic Studies,493,0.76,0.00095,CESifo economic studies,,,,,,,,,
11629,SENSORS AND MATERIALS,"1,096",0.759,0.00133,"Materials (Basel, Switzerland)",,,,,,,,,
11634,MICROELECTRONICS INTERNATIONAL,225,0.758,0.00013,,,,,,,,,,
11636,AUSTRALIAN JOURNAL OF ZOOLOGY,"2,365",0.757,0.00051,Australian journal of zoology,,,,,,,,,
11639,Early Science and Medicine,223,0.756,0.00078,Early science and medicine,,,,,,,,,
11644,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,"1,022",0.755,0.00091,,,,,,,,,,
11645,Studies in History and Philosophy of Science Part C-Studies in History and Philosophy of Biological and Biomedical Sciences,964,0.754,0.00104,Studies in history and philosophy of biological and biomedical sciences,,,,,,,,,
11647,Algebra and Logic,857,0.753,0.00106,,,,,,,,,,
11648,FORTSCHRITTE DER NEUROLOGIE PSYCHIATRIE,673,0.752,0.00046,Fortschritte der Neurologie-Psychiatrie,,,,,,,,,
11650,HAUTARZT,"1,301",0.751,0.00073,"Der Hautarzt; Zeitschrift fur Dermatologie, Venerologie, und verwandte Gebiete",,,,,,,,,
11652,Ambix,232,0.75,0.00059,Ambix,,,,,,,,,
11656,Slovenian Veterinary Research,261,0.749,0.0003,Slovenski veterinarski zbornik = Slovenian veterinary research,,,,,,,,,
11657,International Journal of Materials Research,"1,811",0.748,0.00103,Journal of materials research,,,,,,,,,
11660,Jundishapur Journal of Microbiology,"1,685",0.747,0.00171,Jundishapur journal of microbiology,,,,,,,,,
11663,Biomolecular NMR Assignments,370,0.746,0.00072,Biomolecular NMR assignments,,,,,,,,,
11666,ESAIM-Probability and Statistics,400,0.745,0.00065,Statistics,,,,,,,,,
11667,Geografie,333,0.744,0.00029,,,,,,,,,,
11669,Asian-Pacific Economic Literature,230,0.743,0.00016,Asian-Pacific economic literature,,,,,,,,,
11675,ANTHROPOLOGICAL SCIENCE,373,0.742,0.00026,"Science (New York, N.Y.)",,,,,,,,,
11679,Journal of Applied Spectroscopy,"1,651",0.741,0.00108,,,,,,,,,,
11682,Indian Journal of Pathology and Microbiology,"1,630",0.74,0.0013,Indian journal of pathology & microbiology,,,,,,,,,
11683,International Journal on Software Tools for Technology Transfer,473,0.739,0.00085,International journal on software tools for technology transfer : STTT,,,,,,,,,
11688,Revista MVZ Cordoba,420,0.738,0.00034,,,,,,,,,,
11689,ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE,535,0.737,0.00059,,,,,,,,,,
11690,ENVIRONMENTAL & ENGINEERING GEOSCIENCE,720,0.736,0.00021,Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists,Environment international,Environmental management,"Environmental pollution (Barking, Essex : 1987)",Environmental science & technology,Immunology and allergy clinics of North America,Journal of environmental radioactivity,Journal of hazardous materials,Public health,Ying yong sheng tai xue bao = The journal of applied ecology
11694,AMERICAN MIDLAND NATURALIST,"3,969",0.735,0.00067,,,,,,,,,,
11696,Rocznik Ochrona Srodowiska,627,0.734,0.00044,,,,,,,,,,
11697,Journal of Noncommutative Geometry,369,0.733,0.00172,,,,,,,,,,
11698,BALTIC FORESTRY,523,0.732,0.0004,,,,,,,,,,
11701,TROPICAL DOCTOR,"1,086",0.731,0.00081,Tropical doctor,,,,,,,,,
11703,Applied Geophysics,869,0.73,0.00093,Journal of applied geophysics,,,,,,,,,
11705,SCOTTISH MEDICAL JOURNAL,691,0.729,0.00034,Scottish medical journal,,,,,,,,,
11707,REVUE DE MEDECINE INTERNE,"1,342",0.728,0.00122,,,,,,,,,,
11708,Celebrity Studies,564,0.727,0.00111,,,,,,,,,,
11709,FREQUENZ,323,0.726,0.00034,,,,,,,,,,
11710,JOURNAL OF MATHEMATICAL ECONOMICS,"1,752",0.725,0.00253,Journal of mathematical economics,,,,,,,,,
11715,APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL,"1,042",0.724,0.00099,,,,,,,,,,
11717,MEDICINA DELLO SPORT,386,0.723,0.00019,Medicina dello sport; rivista di fisiopatologia dello sport,,,,,,,,,
11721,Nephrologie & Therapeutique,509,0.722,0.00064,Nephrologie,,,,,,,,,
11724,CANADIAN MATHEMATICAL BULLETIN-BULLETIN CANADIEN DE MATHEMATIQUES,"1,354",0.721,0.00219,,,,,,,,,,
11729,CORNELL INTERNATIONAL LAW JOURNAL,373,0.72,0.00052,Cornell international law journal,,,,,,,,,
11736,LINGUA,"2,638",0.719,0.00311,Lingua. International review of general linguistics. Revue internationale de linguistique generale,,,,,,,,,
11738,International Journal of Diabetes in Developing Countries,655,0.718,0.00056,International journal of diabetes in developing countries,,,,,,,,,
11743,ASTROPHYSICS,448,0.717,0.00036,,,,,,,,,,
11746,Engenharia Agricola,"1,050",0.716,0.00101,,,,,,,,,,
11749,CONTRIBUTIONS TO INDIAN SOCIOLOGY,284,0.714,0.00044,Contributions to Indian sociology,,,,,,,,,
11758,Revista Ciencia Agronomica,"1,335",0.713,0.00143,,,,,,,,,,
11759,Revista Chapingo Serie Ciencias Forestales y del Ambiente,322,0.712,0.00022,,,,,,,,,,
11760,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,"2,238",0.711,0.00268,Environmental research,,,,,,,,,
11766,Presidential Studies Quarterly,736,0.71,0.0008,Presidential studies quarterly,,,,,,,,,
11767,PSYCHOTHERAPEUT,384,0.709,0.00025,Psychotherapeut,,,,,,,,,
11768,MARINE TECHNOLOGY SOCIETY JOURNAL,"1,069",0.708,0.00054,Marine Technology Society journal,,,,,,,,,
11771,DEFENCE SCIENCE JOURNAL,"1,181",0.707,0.0005,,,,,,,,,,
11774,SOLAR SYSTEM RESEARCH,670,0.706,0.00058,"Research (Washington, D.C.)",,,,,,,,,
11777,Puerto Rico Health Sciences Journal,393,0.705,0.00035,Puerto Rico health sciences journal,,,,,,,,,
11782,INTERNATIONAL JOURNAL OF PSYCHOANALYSIS,"2,960",0.704,0.00202,The International journal of psycho-analysis,,,,,,,,,
11787,ANNALES DE PALEONTOLOGIE,628,0.702,0.00032,,,,,,,,,,
11788,JOURNAL OF ECONOMIC ISSUES,"1,787",0.701,0.00086,Journal of economic issues,,,,,,,,,
11791,KLINISCHE MONATSBLATTER FUR AUGENHEILKUNDE,"1,729",0.7,0.00108,Klinische Monatsblatter fur Augenheilkunde,,,,,,,,,
11796,Undersea and Hyperbaric Medicine,963,0.698,0.00049,"Undersea & hyperbaric medicine : journal of the Undersea and Hyperbaric Medical Society, Inc",,,,,,,,,
11801,ARCTIC ANTHROPOLOGY,443,0.696,0.00026,Arctic anthropology,,,,,,,,,
11803,ELECTRONIC JOURNAL OF COMBINATORICS,"2,713",0.695,0.00805,Electronic journal of combinatorics,,,,,,,,,
11805,Expert Opinion on Orphan Drugs,452,0.694,0.00093,Expert opinion on orphan drugs,,,,,,,,,
11810,ANTHROPOLOGICAL QUARTERLY,"1,274",0.693,0.00085,Anthropological quarterly,,,,,,,,,
11811,BOIS ET FORETS DES TROPIQUES,333,0.692,0.00016,,,,,,,,,,
11816,Russian Journal of Physical Chemistry A,"4,149",0.691,0.00209,,,,,,,,,,
11817,ADVANCES IN APPLIED PROBABILITY,"2,331",0.69,0.0022,Advances in applied probability,,,,,,,,,
11824,ALGEBRAS AND REPRESENTATION THEORY,732,0.689,0.00241,,,,,,,,,,
11827,AMERICAN SURGEON,"6,964",0.688,0.00593,The surgeon : journal of the Royal Colleges of Surgeons of Edinburgh and Ireland,,,,,,,,,
11835,Agrekon,533,0.686,0.00026,,,,,,,,,,
11838,ZEITSCHRIFT FUR GEBURTSHILFE UND NEONATOLOGIE,228,0.685,0.00018,Zeitschrift fur Geburtshilfe und Neonatologie,,,,,,,,,
11840,MATHEMATICAL SOCIAL SCIENCES,"1,245",0.684,0.00176,Mathematical social sciences,,,,,,,,,
11846,INVESTIGACION CLINICA,248,0.683,0.00016,Investigacion clinica,,,,,,,,,
11848,Image Analysis & Stereology,415,0.682,0.00014,Applied spectroscopy,Biomedizinische Technik. Biomedical engineering,Critical reviews in bioengineering,Cytometry. Part A : the journal of the International Society for Analytical Cytology,Histochemistry and cell biology,Journal of healthcare engineering,Physics in medicine and biology,Medical physics,,
11851,QUARTERLY JOURNAL OF MATHEMATICS,"1,740",0.681,0.00269,,,,,,,,,,
11852,PAEDAGOGICA HISTORICA,529,0.68,0.00119,Paedagogica historica,,,,,,,,,
11856,TROPICAL ZOOLOGY,360,0.679,0.00013,"Zoology (Jena, Germany)",,,,,,,,,
11859,ANNALS OF PURE AND APPLIED LOGIC,"1,176",0.678,0.00266,,,,,,,,,,
11861,Language and Literature,406,0.677,0.0006,"Language and literature (Harlow, England)",,,,,,,,,
11862,AORN JOURNAL,"1,553",0.676,0.0013,AORN journal,,,,,,,,,
11867,COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS,"2,739",0.675,0.00208,Nature physics,,,,,,,,,
11871,International Journal of Number Theory,872,0.674,0.0042,,,,,,,,,,
11873,Acta Scientiarum Polonorum-Hortorum Cultus,848,0.673,0.00058,,,,,,,,,,
11878,Moscow University Physics Bulletin,419,0.672,0.00056,,,,,,,,,,
11879,IEEE INDUSTRY APPLICATIONS MAGAZINE,763,0.671,0.00057,,,,,,,,,,
11880,ARTHROPODA SELECTA,415,0.67,0.00035,,,,,,,,,,
11884,ARS Mathematica Contemporanea,423,0.669,0.00174,,,,,,,,,,
11887,FOOD SCIENCE AND TECHNOLOGY RESEARCH,"1,886",0.668,0.00082,,,,,,,,,,
11888,ARTIFICIAL LIFE,789,0.667,0.0003,Artificial life,,,,,,,,,
11909,LASERS IN ENGINEERING,291,0.665,0.00027,,,,,,,,,,
11910,Russian Physics Journal,"1,636",0.664,0.00133,,,,,,,,,,
11911,SLAVIC REVIEW,970,0.662,0.00236,Slavic review,,,,,,,,,
11913,Journal of Energy in Southern Africa,384,0.661,0.00037,Southern Africa political & economic monthly,,,,,,,,,
11915,Current Optics and Photonics,176,0.66,0.00037,Photonics,ACS photonics,Nature photonics,,,,,,,
11921,JOURNAL OF CAVE AND KARST STUDIES,650,0.659,0.0003,,,,,,,,,,
11923,AKTUELLE UROLOGIE,180,0.658,0.00017,Aktuelle Urologie,,,,,,,,,
11926,Journal of Applied Mechanics and Technical Physics,"1,764",0.657,0.00116,,,,,,,,,,
11927,Malaysian Journal of Pathology,473,0.656,0.00039,Pathology,,,,,,,,,
11932,ACCREDITATION AND QUALITY ASSURANCE,787,0.655,0.00029,"Quality assurance (San Diego, Calif.)",,,,,,,,,
11941,TECHNICAL PHYSICS,"3,012",0.654,0.0022,Nature physics,Nature reviews. Physics,,,,,,,,
11944,Journal of the History of Economic Thought,330,0.653,0.00068,,,,,,,,,,
11947,STOCHASTIC MODELS,533,0.652,0.0004,,,,,,,,,,
11948,REFERENCE & USER SERVICES QUARTERLY,312,0.65,0.00038,"American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics",Ciencia & saude coletiva,Dental update,Pediatric cardiology,PloS one,The Journal of family practice,The Journal of small animal practice,British dental journal,,
11951,INTERNATIONAL JOURNAL OF MATERIALS & PRODUCT TECHNOLOGY,537,0.649,0.00021,Journal of endodontics,Journal of gastric cancer,Neurointervention,Scientific data,Stomatologiia,The Journal of prosthetic dentistry,The Journal of psychology,World neurosurgery,The International journal of prosthodontics,
11954,GLASGOW MATHEMATICAL JOURNAL,903,0.648,0.00147,,,,,,,,,,
11957,Australian Journal of Advanced Nursing,794,0.647,0.00027,Journal of advanced nursing,,,,,,,,,
11963,PAN-PACIFIC ENTOMOLOGIST,617,0.645,0.00014,,,,,,,,,,
11964,Bulletin of the Iranian Mathematical Society,669,0.644,0.00147,,,,,,,,,,
11965,International Journal of Conflict and Violence,390,0.643,0.00021,International journal of conflict and violence,,,,,,,,,
11971,Soldagem & Inspecao,252,0.642,0.00018,Ars curandi em odontologia,RGO,Revista de odontologia da Universidade de Sao Paulo,Revista pernambucana de odontologia,Revista da Faculdade de Odontologia da Universidade de Sao Paulo,,,,,
11974,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,809,0.64,0.00063,Asia & the Pacific policy studies,Australian dental journal,Australian family physician,Clinical journal of oncology nursing,Nutrition journal,Women and birth : journal of the Australian College of Midwives,"Heart, lung & circulation",Internal medicine journal,,
11976,UROLOGE,843,0.639,0.00063,Der Urologe,,,,,,,,,
11979,Chemical Industry & Chemical Engineering Quarterly,654,0.638,0.00049,ACS applied materials & interfaces,Annual review of chemical and biomolecular engineering,Applied microbiology and biotechnology,Biotechnology advances,Current opinion in biotechnology,Journal of hazardous materials,Kwartalnik historii nauki i techniki : Kwartal'nyi zhurnal istorii nauki i tekhniki -,New biotechnology,"Science (New York, N.Y.)",Trends in biotechnology
11982,MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,494,0.637,0.00159,PeerJ. Computer science,,,,,,,,,
11984,Australian Journal of Anthropology,328,0.636,0.00042,,,,,,,,,,
11992,Archivos Argentinos de Pediatria,950,0.635,0.00129,Archivos argentinos de pediatria,,,,,,,,,
11994,European Journal of the History of Economic Thought,393,0.634,0.00101,,,,,,,,,,
11995,MIDDLE EASTERN STUDIES,960,0.633,0.001,Middle Eastern studies,,,,,,,,,
11998,RAE-Revista de Administracao de Empresas,640,0.632,0.00039,,,,,,,,,,
11999,AMERICAN BANKRUPTCY LAW JOURNAL,243,0.63,0.00038,,,,,,,,,,
12004,Journal of Southern Hemisphere Earth Systems Science,138,0.629,0.00027,"Science (New York, N.Y.)",,,,,,,,,
12005,DEUTSCHE MEDIZINISCHE WOCHENSCHRIFT,"2,287",0.628,0.00113,Deutsche medizinische Wochenschrift (1946),,,,,,,,,
12007,FORMAL ASPECTS OF COMPUTING,279,0.627,0.00063,,,,,,,,,,
12010,ALGEBRA UNIVERSALIS,731,0.626,0.0013,,,,,,,,,,
12012,MALACOLOGIA,951,0.625,0.00051,Malacologia,,,,,,,,,
12016,Asian Journal of Mathematics,711,0.624,0.00174,,,,,,,,,,
12019,Plankton & Benthos Research,323,0.623,0.00025,Annual review of marine science,Ecology letters,Environmental science and pollution research international,Integrative and comparative biology,Journal of environmental monitoring : JEM,Marine drugs,Marine pollution bulletin,Natural product reports,Proceedings of the National Academy of Sciences of the United States of America,The Journal of experimental biology
12022,MIKROBIYOLOJI BULTENI,653,0.622,0.00034,Mikrobiyoloji bulteni,,,,,,,,,
12029,PROCEEDINGS OF THE BIOLOGICAL SOCIETY OF WASHINGTON,"1,613",0.621,0.00018,,,,,,,,,,
12032,FERROELECTRICS,"5,630",0.62,0.00231,Ferroelectrics,,,,,,,,,
12036,BUFFALO LAW REVIEW,331,0.619,0.00044,Buffalo law review,,,,,,,,,
12041,German Journal of Agricultural Economics,173,0.618,0.00011,,,,,,,,,,
12043,Journal of Web Engineering,126,0.617,0.00012,,,,,,,,,,
12047,Water Resources,978,0.616,0.00074,"Mitochondrial DNA. Part B, Resources",,,,,,,,,
12049,London Journal,146,0.615,0.00032,History of Nursing Society journal,Journal. Royal Sanitary Institute (Great Britain),Journal of the South Carolina Medical Association (1975),Water and environment journal : the journal,American Industrial Hygiene Association journal,,,,,
12053,HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY,705,0.614,0.00062,Human biology,,,,,,,,,
12056,Ethics & Global Politics,183,0.613,0.00021,BMC medical ethics,BMJ (Clinical research ed.),British medical bulletin,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz",Current opinion in anaesthesiology,The Journal of clinical ethics,Science and engineering ethics,,,
12058,Asian Journal of WTO & International Health Law and Policy,86,0.611,0.00018,"Addiction (Abingdon, England)",Annals of the New York Academy of Sciences,Bulletin of the World Health Organization,Central Asian journal of global health,Circulation. Cardiovascular imaging,Development education exchange papers : DEEP,Medicine and law,Tobacco induced diseases,Public health research & practice,
12065,Nauplius,350,0.61,0.00043,,,,,,,,,,
12066,Eastern European Countryside,82,0.609,0.00006,,,,,,,,,,
12069,ACTA ARITHMETICA,"2,106",0.608,0.00312,,,,,,,,,,
12072,Bariatric Surgical Practice and Patient Care,166,0.607,0.00028,Bariatric surgical practice and patient care,,,,,,,,,
12077,JOURNAL OF LIE THEORY,458,0.606,0.00151,,,,,,,,,,
12078,Custos e Agronegocio On Line,331,0.605,0.00022,,,,,,,,,,
12082,AGROCHIMICA,305,0.604,0.00012,,,,,,,,,,
12084,JOURNAL OF CHEMICAL CRYSTALLOGRAPHY,898,0.603,0.00014,Journal of chemical crystallography,,,,,,,,,
12087,SOTSIOLOGICHESKIE ISSLEDOVANIYA,"1,309",0.602,0.00191,Sotsiologicheskie issledovaniia,,,,,,,,,
12088,FISH PATHOLOGY,"1,048",0.6,0.00016,,,,,,,,,,
12095,Artery Research,301,0.597,0.00037,Artery research,,,,,,,,,
12100,TIERAERZTLICHE PRAXIS AUSGABE KLEINTIERE HEIMTIERE,340,0.596,0.00034,"Tierarztliche Praxis. Ausgabe K, Kleintiere/Heimtiere",,,,,,,,,
12103,PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES,660,0.595,0.00057,,,,,,,,,,
12104,ARCHIVE FOR HISTORY OF EXACT SCIENCES,511,0.594,0.00104,Archive for history of exact sciences,,,,,,,,,
12106,MATERIALE PLASTICE,707,0.593,0.00046,,,,,,,,,,
12108,INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEMISTRY,"1,921",0.592,0.00032,,,,,,,,,,
12110,Analysis and Geometry in Metric Spaces,121,0.591,0.00091,,,,,,,,,,
12112,Legume Research,809,0.589,0.0006,,,,,,,,,,
12115,NORTHWEST SCIENCE,731,0.588,0.00031,"Science (New York, N.Y.)",,,,,,,,,
12118,JOURNAL OF OPTOELECTRONICS AND ADVANCED MATERIALS,"2,096",0.587,0.00049,,,,,,,,,,
12120,Journal of Middle East Womens Studies,282,0.586,0.00062,,,,,,,,,,
12123,Journal of Mathematical Physics Analysis Geometry,110,0.585,0.00046,,,,,,,,,,
12126,PESQUISA VETERINARIA BRASILEIRA,"2,096",0.584,0.00177,,,,,,,,,,
12128,NORTHEASTERN NATURALIST,912,0.583,0.00071,Northeastern naturalist,,,,,,,,,
12135,THEORY OF COMPUTING SYSTEMS,683,0.582,0.00137,Theory of computing systems,,,,,,,,,
12139,RUSSIAN JOURNAL OF GENETICS,"1,850",0.581,0.00113,Russian journal of genetics. Applied research,Russian journal of genetics,,,,,,,,
12147,JOURNAL OF CONTEMPORARY HISTORY,998,0.58,0.00162,,,,,,,,,,
12148,Cytology and Genetics,376,0.579,0.00028,,,,,,,,,,
12149,JOURNAL OF SOCIAL HISTORY,"1,009",0.578,0.00182,Journal of social history,,,,,,,,,
12153,ACTA PHYSICA POLONICA A,"4,552",0.577,0.00376,,,,,,,,,,
