8851,Citizenship Studies,"2,251",,1.670,0.003090,Citizenship studies
8858,CHELONIAN CONSERVATION AND BIOLOGY,"1,089",,1.667,0.000720,Biology,PLoS biology
8858,Language Assessment Quarterly,787,,1.667,0.000740,Language assessment quarterly
8858,Laboratory Phonology,279,,1.667,0.000830,Laboratory phonology
8878,Archives of Environmental & Occupational Health,"2,459",,1.663,0.000920,Global change biology,International journal of radiation biology,Journal of environmental management,Journal of environmental monitoring : JEM,Journal of integrative bioinformatics,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",Radiation and environmental biophysics,The Science of the total environment,PloS one
8878,BIT NUMERICAL MATHEMATICS,"2,389",,1.663,0.002230,BIT. Numerical mathematics
8878,INTERNATIONAL JOURNAL OF HEALTH SERVICES,"2,012",,1.663,0.001770,"International journal of health services : planning, administration, evaluation"
8890,East Asian Journal on Applied Mathematics,394,,1.660,0.000720,East Asian journal on applied mathematics
8896,Psychiatria Polska,"1,157",,1.657,0.001520,Psychiatria polska
8900,Journal of Contemporary Brachytherapy,855,,1.656,0.001340,Journal of contemporary brachytherapy
8903,Foot and Ankle Clinics,"1,576",,1.653,0.001370,Foot and ankle clinics
8906,European Journal of Hospital Pharmacy,649,,1.652,0.001030,European journal of hospital pharmacy : science and practice
8921,OPHTHALMIC EPIDEMIOLOGY,"2,163",,1.648,0.002050,Ophthalmic epidemiology
8923,INTELLIGENT AUTOMATION AND SOFT COMPUTING,833,,1.647,0.000660,Soft computing
8931,VETERINARY OPHTHALMOLOGY,"2,738",,1.644,0.001260,Veterinary ophthalmology
8949,Journal of Cardiothoracic Surgery,"2,757",,1.637,0.003630,Journal of cardiothoracic surgery
8951,Seminars in Pediatric Neurology,"1,375",,1.636,0.001370,Seminars in pediatric neurology
8962,PhytoKeys,"1,150",,1.635,0.002390,PhytoKeys
8974,Molecular Syndromology,875,,1.631,0.001370,Molecular syndromology
8979,NEW ZEALAND VETERINARY JOURNAL,"2,260",,1.628,0.001250,New Zealand veterinary journal
8984,JOURNAL OF MATHEMATICAL IMAGING AND VISION,"2,399",,1.627,0.003930,"Vision (Basel, Switzerland)"
8987,BRITISH DENTAL JOURNAL,"7,330",,1.626,0.004380,British dental journal
8988,Evolutionary Bioinformatics,"1,343",,1.625,0.001330,Evolutionary bioinformatics online
8999,Materials Research Express,"16,852",,1.620,0.022740,Materials research express
9008,FISHERIES SCIENCE,"4,333",,1.617,0.001860,Fisheries science : FS
9008,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,"3,181",,1.617,0.001930,"Proceedings of the Institution of Mechanical Engineers. Part H, Journal of engineering in medicine"
9012,International Journal of Humanoid Robotics,617,,1.616,0.000430,International journal of HR : humanoid robotics
9017,REHABILITATION COUNSELING BULLETIN,880,,1.614,0.000460,Rehabilitation counseling bulletin
9028,Medical Ultrasonography,"1,089",,1.611,0.001600,Medical ultrasonography
9032,Journal of Empirical Legal Studies,"1,032",,1.610,0.001690,Journal of empirical legal studies
9032,INTERVENTIONAL NEURORADIOLOGY,"1,851",,1.610,0.002470,"Interventional neuroradiology : journal of peritherapeutic neuroradiology, surgical procedures and related neurosciences"
9040,Current Computer-Aided Drug Design,779,,1.606,0.000210,Current computer-aided drug design
9042,CLINICAL IMAGING,"3,133",,1.605,0.004070,Clinical imaging
9052,Cognitive and Behavioral Neurology,923,,1.600,0.000540,Cognitive and behavioral neurology : official journal of the Society for Behavioral and Cognitive Neurology
9062,JOURNAL OF NURSING CARE QUALITY,"1,370",,1.597,0.001390,Journal of nursing care quality
9062,AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK,"1,135",,1.597,0.001000,Social work
9066,SOUTHERN ECONOMIC JOURNAL,"2,575",,1.596,0.002740,Southern economic journal
9074,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,"2,422",,1.595,0.001490,Journal of artificial organs : the official journal of the Japanese Society for Artificial Organs
9078,JOURNAL OF ADDICTIVE DISEASES,"1,390",,1.594,0.000940,Journal of addictive diseases
9086,Sugar Tech,"1,473",,1.591,0.001150,Sugar tech : an international journal of sugar crops & related industries
9087,SCANDINAVIAN CARDIOVASCULAR JOURNAL,"1,030",,1.589,0.001340,Scandinavian cardiovascular journal : SCJ
9093,Genetics Research,"2,126",,1.588,0.000190,Genetics research
9093,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,"6,328",,1.588,0.006910,Israel journal of health policy research,Journal of cross-cultural gerontology,Proceedings of the National Academy of Sciences of the United States of America,Public health,TheScientificWorldJournal,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,PloS one
9093,INFOR,638,,1.588,0.000360
9100,Twin Research and Human Genetics,"2,101",,1.587,0.002390,Twin research and human genetics : the official journal of the International Society for Twin Studies
9104,INSTRUMENTATION SCIENCE & TECHNOLOGY,619,,1.584,0.000490,Bioanalysis,IEEE computer graphics and applications,"Journal of biomedical materials research. Part B, Applied biomaterials",Journal of insect science (Online),Nursing outlook,Social science & medicine (1982),Western journal of nursing research,Nature
9105,American Journal of Cultural Sociology,280,,1.583,0.000940,American journal of cultural sociology
9105,COMPTES RENDUS BIOLOGIES,"2,944",,1.583,0.001500,Comptes rendus biologies
9113,DIAGNOSTIC CYTOPATHOLOGY,"3,939",,1.582,0.002970,Diagnostic cytopathology
9119,CURRENT HIV RESEARCH,"1,270",,1.581,0.001220,Current HIV research
9122,Contributions to Nephrology,"1,454",,1.580,0.001140,Contributions to nephrology
9126,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,"1,355",,1.579,0.000750,Acta neurobiologiae experimentalis
9130,JOURNAL OF HERPETOLOGY,"4,221",,1.577,0.001460,Journal of herpetology
9135,CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT,"1,876",,1.574,0.000870,Canadian journal of behavioural science. Revue canadienne des sciences du comportement
9137,JOURNAL OF CHEMICAL SCIENCES,"2,950",,1.573,0.002170,"Journal of chemical sciences (Bangalore, India)"
9140,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,"1,305",,1.571,0.001650,Technology,"Technology (Elmsford, N.Y.)"
9140,Microscopy,636,,1.571,0.001450,"Microscopy (Oxford, England)"
9148,THEORETICAL POPULATION BIOLOGY,"4,374",,1.570,0.002240,Theoretical population biology
9151,JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,"3,148",,1.569,0.002090,Journal of Asian natural products research
9157,JOURNAL OF INTERDISCIPLINARY HISTORY,727,,1.568,0.000990,The Journal of interdisciplinary history
9157,IRISH JOURNAL OF MEDICAL SCIENCE,"2,223",,1.568,0.002910,Irish journal of medical science
9161,WOOD AND FIBER SCIENCE,"2,281",,1.567,0.000620,"Science (New York, N.Y.)"
9170,Training and Education in Professional Psychology,895,,1.563,0.000800,Training and education in professional psychology
9178,Canadian Review of Sociology-Revue Canadienne de Sociologie,766,,1.559,0.000780,Canadian review of sociology = Revue canadienne de sociologie
9198,COGNITIVE LINGUISTICS,"1,268",,1.553,0.001470,Cognitive linguistics
9198,State Politics & Policy Quarterly,"1,022",,1.553,0.001650,American journal of psychoanalysis,Dementia and geriatric cognitive disorders,Disasters,European journal of public health,JAMA,Journal of lesbian studies,Social studies of science,The British journal of sociology,"Journal of health politics, policy and law"
9203,Health and Human Rights,829,,1.552,0.001550,Health and human rights
9208,South African Journal of Psychiatry,339,,1.550,0.000450,African journal of psychiatry
9208,South African Journal of Psychiatry,339,,1.550,0.000450,African journal of psychiatry
9220,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,"1,730",,1.547,0.001130,Journal of contemporary ethnography
9223,ZooKeys,"6,838",,1.546,0.011190,ZooKeys
9225,Asian Pacific Journal of Tropical Biomedicine,"4,699",,1.545,0.003020,Asian Pacific journal of tropical biomedicine
9232,FOLIA GEOBOTANICA,"1,249",,1.544,0.000620,Folia geobotanica
9245,HEALTH EDUCATION RESEARCH,"4,992",,1.538,0.002290,Health education research
9256,ECONOMIC THEORY,"2,765",,1.533,0.003180,Econometric theory,Economic theory
9256,Animal Production Science,"3,989",,1.533,0.004240,"Science (New York, N.Y.)"
9278,Archives Animal Breeding,421,,1.528,0.000650,Archives animal breeding
9278,PLANT SPECIES BIOLOGY,835,,1.528,0.000530,PLoS biology,BMC biology,Biology
9286,ANNALS OF SAUDI MEDICINE,"2,357",,1.526,0.001720,Annals of Saudi medicine
9293,PEDIATRICS INTERNATIONAL,"4,209",,1.524,0.004370,Pediatrics international : official journal of the Japan Pediatric Society
9298,Journal of Contemporary Criminal Justice,"1,242",,1.523,0.000870,Journal of contemporary criminal justice
9298,PSYCHIATRISCHE PRAXIS,945,,1.523,0.000640,Psychiatrische Praxis
9309,Disaster Prevention and Management,"1,750",,1.521,0.001170,Disaster prevention and management
9314,TEACHERS COLLEGE RECORD,"5,643",,1.519,0.005430,Teachers College record,Teachers College record (1970)
9316,WILDERNESS & ENVIRONMENTAL MEDICINE,"1,433",,1.518,0.001700,Emergency medicine clinics of North America,Frontiers in psychology,Nature,Primary care,Research in sports medicine (Print),Seminars in neurology,The Medical clinics of North America,World journal of emergency medicine,Wilderness & environmental medicine
9320,AQUATIC GEOCHEMISTRY,"1,225",,1.517,0.000480,Aquatic geochemistry
9320,General Thoracic and Cardiovascular Surgery,"1,831",,1.517,0.002490,General thoracic and cardiovascular surgery
9334,Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,"2,921",,1.513,0.002440,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz"
9334,INDIANA LAW JOURNAL,853,,1.513,0.001380,"Indiana law journal (Indianapolis, Ind. : 1926)"
9334,PsyCh Journal,490,,1.513,0.000650,PsyCh journal
9350,CHIMIA,"2,036",,1.509,0.002050,Chimia
9359,JOURNAL OF ETHNICITY IN SUBSTANCE ABUSE,663,,1.507,0.000720,Journal of ethnicity in substance abuse
9363,Journal of Superconductivity and Novel Magnetism,"5,151",,1.506,0.005200,Journal of superconductivity and novel magnetism
9365,JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH,"1,596",,1.505,0.001910,Circulation,Diseases of the esophagus : official journal of the International Society for Diseases of the Esophagus,European journal of human genetics : EJHG,Journal of behavioral health,New directions for youth development,Child and adolescent psychiatric clinics of North America,The journal of behavioral health services & research
9372,ANALES DE PEDIATRIA,"1,525",,1.500,0.001330,Anales de pediatria
9372,SPE DRILLING & COMPLETION,"1,294",,1.500,0.000510,Contemporary clinical dentistry,"Materials (Basel, Switzerland)",PloS one,The Science of the total environment
9395,ACTA OTO-LARYNGOLOGICA,"8,405",,1.494,0.004560,Acta oto-laryngologica
9395,COMPUTER JOURNAL,"4,057",,1.494,0.002240,Journal (American Medical Record Association),Journal (Indiana Dental Association),Journal (National Association for Hospital Development (U.S.)),Journal of the South Carolina Medical Association (1975),American Industrial Hygiene Association journal
9401,Applied Neuropsychology-Child,475,,1.493,0.000870,Applied neuropsychology. Child
9406,Traffic Injury Prevention,"3,273",,1.491,0.004420,Traffic injury prevention
9406,Traffic Injury Prevention,"3,273",,1.491,0.004420,Traffic injury prevention
9411,JOURNAL OF DRUG ISSUES,"1,560",,1.489,0.000900,Journal of drug issues
9417,Psychology of Learning and Motivation,"2,141",,1.488,0.000970,Learning and motivation
9427,SAUDI MEDICAL JOURNAL,"4,497",,1.484,0.003900,Saudi medical journal
9434,Medical Dosimetry,949,,1.482,0.000880,Medical dosimetry : official journal of the American Association of Medical Dosimetrists
9436,RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,"2,588",,1.481,0.001260,Russian journal of plant physiology: a comprehensive Russian journal on modern phytophysiology
9440,JAPANESE JOURNAL OF APPLIED PHYSICS,"18,438",,1.480,0.017310,"Japanese journal of applied physics. Part 1, Regular papers & short notes",Japanese journal of applied physics,Japanese journal of applied physics (2008)
9457,JOURNAL OF PRAGMATICS,"6,589",,1.476,0.006950,Journal of pragmatics
9465,ANIMAL BIOLOGY,547,,1.475,0.000460,"Animal biology (Leiden, Netherlands)"
9465,Infants & Young Children,945,,1.475,0.000520,Advances in neonatal care : official journal of the National Association of Neonatal Nurses,American journal of perinatology,BMC psychology,Early human development,Jornal de pediatria,Journal of advanced nursing,Journal of evaluation in clinical practice,La Pediatria medica e chirurgica : Medical and surgical pediatrics,NeoReviews,Pediatrics and neonatology
9469,Journal of the South African Veterinary Association,"1,167",,1.474,0.000370,Journal of the South African Veterinary Association
9469,Science of Advanced Materials,"2,292",,1.474,0.002060,Science of advanced materials
9478,JOURNAL OF PALEONTOLOGY,"5,886",,1.471,0.002040,Journal of paleontology
9482,BEHAVIOUR CHANGE,604,,1.469,0.000490,Behaviour change : journal of the Australian Behaviour Modification Association
9482,Research in Astronomy and Astrophysics,"2,339",,1.469,0.003450,Research in astronomy and astrophysics
9482,JOURNAL OF MODERN AFRICAN STUDIES,"1,603",,1.469,0.001030,African studies
9497,Climate Change Economics,426,,1.465,0.000490,Climate change economics
9500,JOURNAL OF MODERN OPTICS,"5,477",,1.464,0.004150,Journal of modern optics
9500,Iranian Journal of Allergy Asthma and Immunology,900,,1.464,0.000970,"Iranian journal of allergy, asthma, and immunology"
9511,BIOLOGY & PHILOSOPHY,"1,535",,1.461,0.002300,Advances in experimental medicine and biology,Archives of microbiology,Bulletin of mathematical biology,Current medicinal chemistry,EMBO reports,Immunology and cell biology,Integrative and comparative biology,PLoS pathogens,Sheng wu gong cheng xue bao = Chinese journal of biotechnology,The Journal of general and applied microbiology
9514,REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,"1,841",,1.458,0.001560,Revista brasileira de parasitologia veterinaria = Brazilian journal of veterinary parasitology : Orgao Oficial do Colegio Brasileiro de Parasitologia Veterinaria
9520,MONTHLY LABOR REVIEW,"1,061",,1.456,0.000950,Monthly labor review
9524,HORTSCIENCE,"12,336",,1.455,0.003900,HortScience : a publication of the American Society for Horticultural Science
9524,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,"30,500",,1.455,0.021110,Health physics,Journal of nuclear medicine technology,Nihon Hoshasen Gijutsu Gakkai zasshi,Nuclear medicine review. Central & Eastern Europe,"Ophthalmic surgery, lasers & imaging retina",Radiation research,Revista portuguesa de cardiologia : orgao oficial da Sociedade Portuguesa de Cardiologia = Portuguese journal of cardiology : an official journal of the Portuguese Society of Cardiology,The British journal of radiology,Seminars in nuclear medicine
9535,TURKISH JOURNAL OF BIOLOGY,"1,629",,1.452,0.000870,Turkish journal of biology = Turk biyoloji dergisi
9549,JOURNAL OF GENERAL PLANT PATHOLOGY,"1,415",,1.449,0.000800,Journal of general plant pathology : JGPP
9552,Occupational Therapy International,666,,1.448,0.000590,Occupational therapy international
9561,JAPANESE PSYCHOLOGICAL RESEARCH,695,,1.444,0.000670,Psychological research
9571,ZYGOTE,"1,372",,1.442,0.001280,"Zygote (Cambridge, England)"
9579,Annual Review of Applied Linguistics,"1,386",,1.440,0.001820,Annual review of applied linguistics
9579,JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,"1,119",,1.440,0.000610,Journal of applied animal welfare science : JAAWS
9597,Journal of Astronomical Telescopes Instruments and Systems,860,,1.436,0.002960,"Journal of astronomical telescopes, instruments, and systems"
9597,AFRICAN ZOOLOGY,708,,1.436,0.000470,"Zoology (Jena, Germany)"
9601,Water Policy,"2,042",,1.434,0.001400,Water policy : official journal of the World Water Council
9609,Law & Policy,909,,1.432,0.000690,Health care analysis : HCA : journal of health philosophy and policy,International journal of group psychotherapy,International journal of law and psychiatry,"Journal of health politics, policy and law",Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management,Medical decision making : an international journal of the Society for Medical Decision Making,Medicine and law,"Medicine, science, and the law"
9609,Theoretical Ecology,828,,1.432,0.001020,Theoretical ecology
9615,HIGH PRESSURE RESEARCH,"1,854",,1.431,0.001600,High pressure research
9626,JOURNAL OF CHILD LANGUAGE,"3,712",,1.429,0.002720,Journal of child language
9626,Iranian Journal of Public Health,"3,611",,1.429,0.004170,Iranian journal of public health
9634,Swiss Journal of Palaeontology,248,,1.426,0.000520,Swiss journal of palaeontology
9644,FAMILY & COMMUNITY HEALTH,"1,023",,1.424,0.000950,Anesthesiology clinics,Enfermeria clinica,Journal of clinical psychology,Journal of genetic counseling,Journal of health communication,"OTJR : occupation, participation and health",Praxis der Kinderpsychologie und Kinderpsychiatrie,Western journal of nursing research,Clinical child and family psychology review
9647,MOTOR CONTROL,874,,1.422,0.000570,Motor control
9652,ACM Journal on Emerging Technologies in Computing Systems,685,,1.420,0.001130,ACM journal on emerging technologies in computing systems
9658,Japan Journal of Nursing Science,596,,1.418,0.000710,Japan journal of nursing science : JJNS
9661,JOURNAL OF FAMILY THERAPY,"1,042",,1.417,0.000500,Journal of family therapy,The Australian and New Zealand journal of family therapy
9669,Journal of Instrumentation,"8,887",,1.415,0.015530,Journal of instrumentation : an IOP and SISSA journal
9671,Workplace Health & Safety,891,,1.413,0.001500,Aerospace medicine and human performance,BMC health services research,BMJ (Clinical research ed.),Preventive medicine,The international journal of occupational and environmental medicine,TheScientificWorldJournal,International journal of environmental research and public health,"Occupational medicine (Oxford, England)"
9671,Mining Metallurgy & Exploration,254,,1.413,0.000280,Bioengineered,Biomedica : revista del Instituto Nacional de Salud,Die Naturwissenschaften,Ecotoxicology and environmental safety,International journal of environmental research and public health,Journal of occupational and environmental medicine,PloS one,Environmental science and pollution research international
9671,Workplace Health & Safety,891,,1.413,0.001500,Aerospace medicine and human performance,BMC health services research,BMJ (Clinical research ed.),Preventive medicine,The international journal of occupational and environmental medicine,TheScientificWorldJournal,International journal of environmental research and public health,"Occupational medicine (Oxford, England)"
9689,JOURNAL OF EMPLOYMENT COUNSELING,444,,1.407,0.000250,Journal of employment counseling
9693,TRANSFUSION CLINIQUE ET BIOLOGIQUE,589,,1.406,0.000810,Transfusion clinique et biologique : journal de la Societe francaise de transfusion sanguine
9704,JOURNAL OF NEMATOLOGY,"3,460",,1.402,0.001070,Journal of nematology
9704,COPEIA,"6,814",,1.402,0.001780,Copeia
9713,Asia-Pacific Journal of Public Health,"2,233",,1.399,0.003520,Asia-Pacific journal of public health
9730,International Journal of Paleopathology,682,,1.393,0.001200,International journal of paleopathology
9730,Violence and Victims,"3,889",,1.393,0.001850,Violence and victims
9734,PeerJ Computer Science,992,,1.392,0.004010,PeerJ. Computer science
9739,SOUTHERN CALIFORNIA LAW REVIEW,964,,1.390,0.001160,Southern California law review
9745,CHEMISTRY LETTERS,"13,768",,1.389,0.007200,Chemistry letters
9745,MATERIALS TRANSACTIONS,"10,759",,1.389,0.003620,"Transactions of Society for Mining, Metallurgy, and Exploration, Inc",Transactions of the American Nuclear Society,Transactions. Section on Otolaryngology. American Academy of Ophthalmology and Otolaryngology,Transactions (Institute of British Geographers : 1965),Transactions of the ophthalmological societies of the United Kingdom
9752,Asia-Pacific Journal of Accounting & Economics,417,,1.384,0.000320,Accountability in research,BMJ (Clinical research ed.),BMJ global health,Haemophilia : the official journal of the World Federation of Hemophilia,Journal of the American College of Cardiology,"Lancet (London, England)","Nephrology (Carlton, Vic.)",WHO South-East Asia journal of public health,The lancet. Gastroenterology & hepatology
9757,INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,633,,1.382,0.000640,International journal of parallel programming
9762,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,"5,110",,1.381,0.002240,BMC ecology,Ecology
9762,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,"6,412",,1.381,0.006320,International journal of modern physics. B
9762,NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS,"1,715",,1.381,0.000570,Clinical chemistry,Current medicinal chemistry,Chemical reviews,"Molecules (Basel, Switzerland)","Nucleosides, nucleotides & nucleic acids"
9769,NUKLEARMEDIZIN-NUCLEAR MEDICINE,634,,1.379,0.000640,Nuklearmedizin. Nuclear medicine
9781,Journal of Gemmology,248,,1.375,0.000210,Geology
9788,Space and Culture,725,,1.373,0.000670,Space and culture : the journal
9793,Korean Journal of Orthodontics,668,,1.372,0.000970,Korean journal of orthodontics
9806,Australasian Psychiatry,"1,836",,1.369,0.002240,Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists
9814,HETEROATOM CHEMISTRY,"1,226",,1.366,0.000400,"Chemistry (Weinheim an der Bergstrasse, Germany)"
9820,British Journal of Learning Disabilities,"1,088",,1.365,0.000680,British journal of learning disabilities
9822,ACSMS HEALTH & FITNESS JOURNAL,347,,1.364,0.000350,Journal of science and medicine in sport,MSMR,ACSM's health & fitness journal
9825,FOREST PATHOLOGY,"1,570",,1.363,0.001310,Forest pathology
9828,JAPANESE JOURNAL OF INFECTIOUS DISEASES,"2,161",,1.362,0.002100,Japanese journal of infectious diseases
9834,Revista Espanola de Medicina Nuclear e Imagen Molecular,544,,1.359,0.000580,Revista espanola de medicina nuclear e imagen molecular
9842,SAGE Open,"4,200",,1.356,0.007620,SAGE open
9843,EXPERIMENTAL PSYCHOLOGY,"1,555",,1.355,0.001180,Experimental psychology
9848,Archives of Iranian Medicine,"2,787",,1.354,0.002620,Archives of Iranian medicine
9848,JANAC-JOURNAL OF THE ASSOCIATION OF NURSES IN AIDS CARE,"1,582",,1.354,0.001850,AIDS care
9852,JOURNAL OF REGULATORY ECONOMICS,992,,1.353,0.000710,Journal of regulatory economics
9855,Journal of Bioethical Inquiry,790,,1.352,0.001680,Journal of bioethical inquiry
9864,KLINISCHE PADIATRIE,947,,1.349,0.000540,Klinische Padiatrie
9864,Language Acquisition,814,,1.349,0.000560,Language acquisition
9869,JOURNAL OF CONSCIOUSNESS STUDIES,"2,031",,1.348,0.001680,Journal of consciousness studies : controversies in science & the humanities
9869,New Zealand Geographer,380,,1.348,0.000310,New Zealand geographer
9877,CLINICAL LINGUISTICS & PHONETICS,"1,876",,1.346,0.001220,Medical education,Neuroscience and biobehavioral reviews,BMC medical informatics and decision making,Clinical linguistics & phonetics
9880,Canadian Journal of Urology,"1,199",,1.344,0.001950,BMC urology,Nature reviews. Urology,Urology
9883,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,"1,278",,1.343,0.001250,"Mathematical methods of operations research (Heidelberg, Germany)"
9900,Asian and Pacific Migration Journal,517,,1.333,0.000480,Asian and Pacific migration journal : APMJ
9900,MECHANICS OF COMPOSITE MATERIALS,"1,805",,1.333,0.000740,Nature materials,Nature reviews. Materials,"Materials (Basel, Switzerland)"
9918,Science China-Mathematics,"2,025",,1.331,0.006640,Science China. Mathematics
9921,JOURNAL OF MOTOR BEHAVIOR,"2,775",,1.328,0.001230,Journal of motor behavior
9921,Qualitative Sociology,"1,798",,1.328,0.001060,Qualitative sociology
9929,Critical Care Nursing Clinics of North America,592,,1.326,0.000610,Critical care nursing clinics of North America
9948,Brazilian Journal of Pharmaceutical Sciences,"1,704",,1.321,0.001170,Journal of pharmaceutical sciences
9953,Measurement Science Review,637,,1.319,0.000400,Health behavior and policy review,Health care financing review
9953,DYNAMICS OF ATMOSPHERES AND OCEANS,"1,166",,1.319,0.000950,Journal of geophysical research. Oceans
9961,ACTA GASTRO-ENTEROLOGICA BELGICA,704,,1.316,0.000500,Acta gastro-enterologica Belgica
9961,HEALTH PHYSICS,"5,109",,1.316,0.001500,Health physics
9966,BULLETIN OF THE HISTORY OF MEDICINE,997,,1.314,0.001030,Bulletin of the history of medicine
9966,European Journal of Integrative Medicine,"1,301",,1.314,0.001470,European journal of integrative medicine
9975,Brazilian Journal of Cardiovascular Surgery,"1,136",,1.312,0.001240,Brazilian journal of cardiovascular surgery
9975,MINERVA PEDIATRICA,814,,1.312,0.000930,Minerva pediatrica
9979,Topics in Organometallic Chemistry,"1,381",,1.311,0.001120,Topics in organometallic chemistry
9985,CANADIAN JOURNAL OF VETERINARY RESEARCH-REVUE CANADIENNE DE RECHERCHE VETERINAIRE,"1,820",,1.310,0.000800,Canadian journal of veterinary research = Revue canadienne de recherche veterinaire
9994,CHEMICAL RESEARCH IN CHINESE UNIVERSITIES,"1,702",,1.307,0.001250,Chemical research in Chinese universities
10002,ATLA-ALTERNATIVES TO LABORATORY ANIMALS,"1,047",,1.303,0.000310,Laboratory animals
10002,SEMINARS IN REPRODUCTIVE MEDICINE,"2,569",,1.303,0.002060,Seminars in reproductive medicine
10006,ETHOS,"1,267",,1.302,0.001230,"Ethos (Berkeley, Calif.)"
10009,Contemporary Southeast Asia,513,,1.300,0.000580,Contemporary Southeast Asia
10009,AJAR-African Journal of AIDS Research,708,,1.300,0.001030,AIDS research
10020,HEALTH EDUCATION JOURNAL,"1,212",,1.299,0.001210,Health education journal
10021,MILITARY PSYCHOLOGY,"1,263",,1.298,0.001030,"Military psychology : the official journal of the Division of Military Psychology, American Psychological Association"
10024,Politics Philosophy & Economics,436,,1.297,0.001060,American journal of community psychology,Health policy and planning,Journal of advanced nursing,Journal of lesbian studies,Nursing philosophy : an international journal for healthcare professionals,Nursing science quarterly,Studies in history and philosophy of science,The Yale journal of biology and medicine,The International journal on drug policy
10031,SCIENCE AND ENGINEERING OF COMPOSITE MATERIALS,777,,1.295,0.000790,Nature materials,"Materials (Basel, Switzerland)"
10033,Journal of Renal Care,595,,1.294,0.000460,Journal of renal care
10037,Ethnography,"1,529",,1.293,0.001150,Ethnography
10040,New Perspectives on Turkey,267,,1.292,0.000410,New perspectives on Turkey
10055,Journal of Foot & Ankle Surgery,"4,150",,1.286,0.005080,Evolutionary anthropology,Foot and ankle surgery : official journal of the European Society of Foot and Ankle Surgeons,Medical ultrasonography,Praxis,The Journal of bone and joint surgery. American volume,The Journal of pediatrics,Journal of foot and ankle research,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons
10055,LYMPHOLOGY,"1,173",,1.286,0.000590,Lymphology
10055,Therapeutic Hypothermia and Temperature Management,292,,1.286,0.000630,Therapeutic hypothermia and temperature management
10061,Vascular,"1,110",,1.285,0.001560,Vascular
10068,Australasian Emergency Care,93,,1.283,0.000190,Australasian emergency care
10068,Sexual and Relationship Therapy,970,,1.283,0.000720,Sexual and relationship therapy : journal of the British Association for Sexual and Relationship Therapy
10078,Nursing Philosophy,615,,1.279,0.000430,Nursing philosophy : an international journal for healthcare professionals
10078,Nursing Philosophy,615,,1.279,0.000430,Nursing philosophy : an international journal for healthcare professionals
10078,CZECH JOURNAL OF FOOD SCIENCES,"2,082",,1.279,0.000950,Journal of food science
10087,BLOOD COAGULATION & FIBRINOLYSIS,"2,941",,1.276,0.002220,Analytical chemistry,Blood coagulation & fibrinolysis : an international journal in haemostasis and thrombosis,Chronobiology international,Der Anaesthesist,Hamostaseologie,Internal and emergency medicine,International journal for numerical methods in biomedical engineering,Journal of clinical anesthesia,Journal of thrombosis and thrombolysis,Seminars in thrombosis and hemostasis
10087,BULLETIN DU CANCER,"1,530",,1.276,0.001260,Bulletin du cancer
10100,INTERNAL MEDICINE,"8,210",,1.271,0.007980,Internal medicine: open access,Medecine interne
10116,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,"2,354",,1.267,0.001740,Annals of the Institute of Statistical Mathematics
10116,CZECH JOURNAL OF ANIMAL SCIENCE,"1,408",,1.267,0.000750,Journal of animal science
10116,SOFTWARE TESTING VERIFICATION & RELIABILITY,560,,1.267,0.000450,BMC bioinformatics,Biomedical engineering online,International journal for numerical methods in biomedical engineering,Journal of bioinformatics and computational biology,Pacing and clinical electrophysiology : PACE,Physics in medicine and biology,"Proceedings. Mathematical, physical, and engineering sciences",Radiological physics and technology,Biophysical reviews
10134,Journal of Oceanology and Limnology,606,,1.265,0.001000,Journal of oceanology and limnology
