"Devices for administration, collecting and picking",用于管理、收集和拣选的装置
Hematology and hemotransfusion devices,血液学和输血装置
Cardiocirculatory devices,心循环装置
Central venous catheters,中心静脉导管
Stethoscopes,听诊器
"Stethoscopes, Binaural",双耳听诊器
"Stethoscopes, MRI",听诊器，MRI
"Disinfectants, antiseptics and proteolytics for medical devices (D. Lgs. 46/97)",医疗装置的消毒剂、抗菌剂和蛋白水解物 (D. Lgs. 46/97)
Dialysis devices,透析装置
Dialysis filters,透析过滤器
"Haemodialysis, hemofiltration, haemodiafiltration filters",血液透析、血液过滤、血液透析过滤器
Dialyzers - UHF < 18 ml/h/mmHg,透析器 - UHF < 18 ml/h/mmHg
"Dialyzers - UHF < 18 ml/h/mmHg, cellulose membranes",透析器 - UHF < 18 ml/h/mmHg，纤维素膜
"Dialyzers - UHF < 18 ml/h/mmHg, substituted cellulose membranes",透析器 - UHF < 18 ml/h/mmHg，替代纤维素膜
"Dialyzers - UHF < 18 ml/h/mmHg, synthetic membranes",透析器 - UHF < 18 ml/h/mmHg，合成膜
Dialyzers - UHF < 18 ml/h/mmHg - others,透析器 - UHF < 18 ml/h/mmHg - 其他
Dialyzers - UHF = 18 - 35 ml/h/mmHg,透析器 - UHF = 18 - 35 ml/h/mmHg
"Dialyzers - UHF = 18 - 35 ml/h/mmHg, cellulose membranes",透析器 - UHF = 18 - 35 ml/h/mmHg，纤维素膜
"Dialyzers - UHF = 18 - 35 ml/h/mmHg, substituted cellulose membranes",透析器 - UHF = 18 - 35 ml/h/mmHg，替代纤维素膜
"Dialyzers - UHF = 18 - 35 ml/h/mmHg, synthetic membranes",透析器 - UHF = 18 - 35 ml/h/mmHg，合成膜
Dialyzers - UHF = 18 - 35 ml/h/mmHg - others,透析器 - UHF = 18 - 35 ml/h/mmHg - 其他
Dialyzers - UHF > 35 ml/h/mmHg,透析器 - UHF > 35 ml/h/mmHg
"Dialyzers - UHF > 35 ml/h/mmHg, cellulose membranes",透析器 - UHF > 35 ml/h/mmHg，纤维素膜
"Dialyzers - UHF > 35 ml/h/mmHg, substituted cellulose membranes",透析器 - UHF > 35 ml/h/mmHg，替代纤维素膜
"Dialyzers - UHF > 35 ml/h/mmHg, synthetic membranes",透析器 - UHF > 35 ml/h/mmHg，合成膜
Dialyzers - UHF > 35 ml/h/mmHg - others,透析器 - UHF > 35 ml/h/mmHg - 其他
Dialyzers for special hemodiafiltration and other therapies,用于特殊血液透析过滤和其他治疗的透析器
Hemoperfusion filters,血液灌流过滤器
Hemoperfusion carbon filters,血液灌流炭过滤器
Hemoperfusion resin filters,血液灌流树脂过滤器
Hemoperfusion filters - others,血液灌流过滤器 - 其他
Absorption filters and columns,吸收过滤器和吸收柱
Immunoabsorption filters and columns,免疫吸收过滤器和吸附柱
Immunoabsorption filters,免疫吸收过滤器
Immunoabsorption columns,免疫吸附柱
Endotoxin removal filters and columns,内毒素清除过滤器和吸收柱
Endotoxin removal filters,内毒素清除过滤器
Endotoxin removal columns,内毒素清除柱
Haemodialysis filters - others,血液透析过滤器-其他
Dialysis lines,透析管路
Dialysis lines - haemodialysis-haemofiltration-haemodiafiltration,透析管路 - 血液透析 - 血液过滤 - 血液透析过滤
"Artero-venous dialysis lines, one needle",动 - 静脉透析管路，单针
"Artero-venous dialysis lines, two needles",动 - 静脉透析管路，双针
Reinfusion dialysis lines,再灌注透析管路
Artero-venous dialysis lines - accessories,动 - 静脉透析管路 - 配件
Artero-venous dialysis lines - others,动 - 静脉透析管路 - 其他
Peritoneal dialysis lines,腹膜透析管路
Permanent peritoneal dialysis lines,永久性腹膜透析管路
"Permanent peritoneal dialysis lines, one bag (CAPD)",永久性腹膜透析管路，单包 (CAPD)
"Permanent peritoneal dialysis lines, two bags (CAPD)",永久性腹膜透析管路，双包 (CAPD)
Permanent peritoneal dialysis lines - others,永久性腹膜透析管路 - 其他
Temporary peritoneal dialysis lines,临时腹膜透析管路
"Temporary peritoneal dialysis lines, gravimetric (APD)",临时腹膜透析管路，测定重量的 (APD)
"Temporary peritoneal dialysis lines, with pump (APD)",临时腹膜透析管路，带泵 (APD)
Temporary peritoneal dialysis lines - others,临时腹膜透析管路 - 其他
Peritoneal dialysis lines - accessories,腹膜透析管路 - 配件
Peritoneal dialysis lines - others,腹膜透析管路 - 其他
Dialysis lines - others,透析管路 - 其他
Dialysis sets,透析装置
Haemofiltration-haemodiafiltration sets,血液过滤 - 血液透析过滤装置
Biofiltration sets,生物过滤装置
Haemodialysis sets,血液透析装置
"Dialysis, washing/filling sets",透析，清洗/灌注装置
Hemoperfusion sets,血液灌流装置
Continuous dialysis sets,持续透析装置
Ultrafiltration sets,超滤装置
Dialysis sets - others,透析装置 - 其他
Dialysates,透析液
"Dialysates, acid solutions",透析液，酸性溶液
"Dialysates, acid solutions, non-sterile",透析液，酸性溶液，非无菌
"Dialysates, acid solutions, sterile",透析液，酸性溶液，无菌
"Dialysates, basic solutions",透析液，碱性溶液
"Dialysates, basic solutions, powder",透析液，碱性溶液，粉末
"Dialysates, basic solutions, liquid",透析液，碱性溶液，液体
"Dialysates, without acetate buffer",透析液，无醋酸盐缓冲液
"Dialysates, without acetate buffer - AFB",透析液，无醋酸盐缓冲液 - AFB
"Dialysates, without acetate buffer - other treatments",透析液，无醋酸盐缓冲液 - 其他治疗
"Dialysis procedures, salts",透析术，盐类
Dialysates - others,透析液 - 其他
Dialysis devices - various,透析设备-各种
Peritoneal dialysis devices (not in other groups),腹膜透析装置（不在其他组）
"Peritoneal dialysis, catheters",腹膜透析，导管
Peritoneal dialysis - others,腹膜透析 - 其他
Vascular access devices (only for haemodialysis),血管通路装置（仅用于血液透析）
"Temporary haemodialysis, catheters",临时血液透析，导管
"Permanent haemodialysis, catheters",永久性血液透析，导管
Vascular access devices (only for haemodialysis) - others,血管通路装置（仅用于血液透析）- 其他
"Dialysis, adaptors",透析，接头蛋白
"Haemodialysis, adaptors",血液透析，接头蛋白
"Peritoneal dialysis, adaptors",腹膜透析，接头蛋白
"Dialysate tanks, collection and reinfusion",透析液罐，收集和回输
"Dialysate tanks, collection",透析液罐，收集
"Haemodialysate tanks, collection",血液透析液罐，收集
"Peritoneal dialysate tanks, collection",腹膜透析液罐，收集
"Dialysate tanks, reinfusion",透析液罐，回输
Extracorporeal dialysis devices,体外透析装置
Dialysis devices - other accessories,透析装置 - 其他配件
Dialysis devices - others,透析装置 - 其他
Gastrointestinal devices,胃肠装置
Naso-gastric tube,鼻胃管
Suture devices,缝合器
Active-implantable devices,有源植入式装置
Endotherapy and electrosurgical devices,内镜治疗和电外科装置
Reusable surgical instruments,可重复使用的手术器械
Devices for generic and specialistic medication,通用和特殊药物治疗装置
Devices for nervous and medullary systems,神经和髓质系统装置
Implantable prosthetic devices and osteosynthesis devices,可植入式假肢装置和骨合成装置
"Dental, ophthalmologic and ear, nose and throat devices",牙科、眼科和耳鼻喉科装置
Respiratory and anaesthesia devices,呼吸和麻醉装置
Nasopharyngeal tubes,鼻咽导管
Airway guedel tubes,居德尔导气管
Laryngeal masks,喉面罩
"Endotracheal tubes, without cuff",气管导管，无套囊
"Endotracheal tubes, with cuff",气管导管，带套囊
Endotracheal tubes - accessories,气管导管的配件
"Tracheolaringostomy cannulas and kits, with cuff",气管喉切开术的套管和配套元件，带囊套
Bipap/CPAP circuits,双相气道正压/持续气道正压通气回路
"Respiratory masks and balloons, single-use and reusable",呼吸面罩和气囊，一次性和可重复使用
Air/oxygen masks and nasal cannulas,空气/氧气面罩和鼻导管
Air/oxygen masks,空气/氧气面罩
Venturi masks,氧气面罩
Air/oxygen nasal cannulas,空气/氧气鼻导管
Oxygen administration tubings,氧气管
Hand-operated ventilation balloons,手控通气气囊
"Ventilation filters, antibacterial and antiviral, moisturizer",通风过滤器、抗菌和抗病毒、保湿
"Respiratory suction, probes and systems",呼吸道的吸引器、探针和设备
"Humidifying systems, oxygen administration",加湿器，给氧
Sterilization devices,灭菌装置
Protection devices and incontinence aids (D. Lgs. 46/97),保护装置和失禁辅助用具(D. Lgs. 46/97)
"Examination / treatment gloves, nitrile",检查/治疗乳胶手套
Surgical drapes,手术单
"Surgical gowns, standard",手术衣，标准
Standard surgical face masks,标准的外科面罩
"Medical devices, urogenital apparatus",医疗装置，泌尿生殖系统
"Urological catheters, self-retained",泌尿导管，自身保留
Medical devices - various,医疗装置-各种
Electronic thermometers and end caps,电子体温计和端帽
Clinical trays and bowles,用于临床的托盘和碗
In vitro diagnostic devices (D. Lgs. 332/2000),体外诊断装置 (D. Lgs. 332/2000)
C-REACTIVE PROTEIN,C反应蛋白
Transport media,传送介质 [possible translation]
Coronavirus-NA Reagents,新型冠状病毒核酸检测试剂
Coronavirus (diagnostic),新型冠状病毒（诊断）
Other Virology - RT & POC,其他病毒学-RT&POC
Reagents for DNA and/or RNA extraction and preparation : bacteria and/or virus,DNA和/或RNA提取及制备试剂：细菌和/或病毒
Blood gas portable analysers,便携式血气分析仪
Samples transport containers- others,样品运输容器-其他
Supports or technical aids for disabled persons,残疾人支持或技术援助
Medical equipment and related accessories and materials,医疗设备及相关配件和材料
Ultrasound Scanners,超声波扫描仪
"Ultrasound Scanners, Mobile",超声波扫描仪，移动
"Ultrasound Scanners, Portable",超声波扫描仪，便携式
"Ultrasound Scanners, Hand-held",超声波扫描仪，手持
Bulk steam sterilizing units,大体积蒸汽灭菌装置
Laryngoscopes,喉镜
Videolaryngoscopes,视频喉镜
Continuous positive airway pressure units (CPAP),持续气道正压通气装置（持续气道正压通气）
Transportable ventilators,可移动的呼吸机
Intensive care ventilators,重症监护呼吸机
Portable multi-parameter patient monitors,便携式多参数病人监护仪
Pulse Oximeters,脉搏血氧仪
"Pulse Oximeters, Tabletop",脉搏血氧仪，台式
"Pulse Oximeters, Hand-held",脉搏血氧仪，手持式
"Pulse Oximeters, Spot-check",脉搏血氧仪，抽查
Infusion Pumps,输液泵
"Infusion Pumps, Volumetric",输液泵，容量式
"Infusion Pumps, Volumetric, Nuclear Magnetic Resonance",输液泵，容量式，核磁共振
"Infusion Pumps, Enteral nutrition",输液泵，肠内营养
"Infusion Pumps, Syringe",输液泵，注射器
"Infusion Pumps, Syringe, Nuclear Magnetic Resonance",输液泵，注射器，核磁共振
Medical/medicinal gas systems and relative accessories,医学/医用气体系统及相关配件
General purpose electrocardiographs,通用心电图机
Oxygen Concentrators,氧气浓缩器
Substances,物质
Medicaments,药剂
Agents primarily affecting the gastrointestinal system,消化系统药物
Antacids,抗酸药
Magnesium compounds,镁化合物
Magnesium hydroxide,氢氧化镁
"Aluminium, aluminium magnesium silicate",铝，硅酸镁铝
Magnesium peroxide,过氧化镁
Aluminium compounds,铝化合物
Algeldrate,水合氢氧化铝
"Aluminium, aluminium phosphate","铝,磷酸铝"
Aloglutamol,谷氨醇铝
"Aluminium, aluminium glycinate",铝，甘氨酸螯合铝
Dihydroxyialumini sodium carbonate,碱式碳酸铝钠
Aluminum hydroxide (gel),氢氧化铝（胶体）
Calcium compounds,钙化合物
Calcium carbonate,碳酸钙
Calcium silicate,硅酸钙
"Combinations and complexes of aluminium, calcium and magnesium compounds",铝、钙和镁化合物类的混合物及络合物
Magaldrate,镁加铝
Almagate,铝镁加
Hydrotalcite,铝碳酸镁
Almasilate,铝硅酸镁
Magnesium oxide,氧化镁
Gastric acid secretion suppressants,胃酸分泌抑制剂
Histamine H2-receptor antagonists,组胺H2-受体拮抗剂
Cimetidine,西咪替丁
Famotidine,法莫替丁
Nizatidine,尼扎替丁
Ranitidine,雷尼替丁
Roxatidine,罗沙替丁
Niperotidine,尼培替丁
Ranitidine bismuth citrate,雷尼替丁枸橼酸铋
Lafutidine,拉呋替丁
Proton pump inhibitors,质子泵抑制剂
Omeprazole,奥美拉唑
Pantoprazole,泮托拉唑
Lansoprazole,兰索拉唑
Rabeprazole,雷贝拉唑
Esomeprazole,埃索美拉唑
Dexlansoprazole,右兰索拉唑
Dexrabeprazole,右旋雷贝拉唑
Prostaglandins,前列腺素
Misoprostol,米索前列醇
Enprostil,恩前列素
Alprostadil,前列地尔
Dinoprost,地诺前列素
Dinoprostone,地诺前列酮
Gemeprost,吉美前列素
Carboprost,卡前列素
Sulprostone,硫前列酮
Other drugs for peptic ulcer and gastro-oesophageal reflux disease,其他药物治疗消化性溃疡和胃食管反流病
Carbenoxolone,生胃酮
Sucralfate,硫糖铝
Pirenzepine,哌仑西平
Proglumide,丙谷胺
Gefarnate,吉法酯
Sulglicotide,硫糖肽
Alginic acid,藻胶酸
Rebamipide,瑞巴派特
Methiosulfonium chloride,氯化甲基蛋氨酸锍盐
Bismuth subcitrate,次柠檬酸铋
Acetoxolone,乙酰甘草亭酸铝
Zolimidine,佐利米定
Troxipide,曲昔匹特
Bismuthyl subnitrate,硝酸氧铋
Fixed Combinations for Helicobacter pylori eradication,固定剂量联合用药用以根除幽门螺旋杆菌
Drugs for functional gastrointestinal disorders,功能性胃肠病药物
Serotonin receptor antagonists,5-羟色胺受体拮抗剂
Ondansetron,昂丹司琼
Granisetron,格拉司琼
Cilansetron,西兰司琼
Dronabinol,屈大麻酚
Nabilone,大麻隆
Diisopromine,地索普明
Chlorbenzoxamine,氯苄沙明
Pinaverium,匹维铵
Fenoverine,非诺维林
Alverine,阿尔维林
Isometheptene,异美汀
Migalstat,米加拉司它
Fenpiprane,芬哌丙烷
Idanpramine,依丹帕明
Proxazole,普罗沙唑
Trepibutone,曲匹布通
Caroverine,卡罗维林
Phloroglucinol,间苯三酚
Trimethyldiphenylpropylamine,三甲二苯丙胺
Valethamate bromide,戊沙溴铵
Antidiarrhoeal drugs,止泻药
"Aluminium, aluminium tannate",铝，糅酸铝
Amylopectin,支链淀粉
Antidiarrhoeal drug absorbent,可吸收止泻药
Attapulgite,硅镁土
Bacillus subtilis,枯草杆菌
Bismuth salts subcarbonate,次碳酸铋
Bismuth salts,铋盐
Carbo medicinalis,药用碳
Charcoal,炭
Charcoal activated,活性碳
Charcoal medicinal (activated),药用炭 （活性的）
Charcoal medicinal antidiarrhoeal,止泻药用炭
Difenoxin,地芬诺辛
Fetoxilate,非托西酯
Intestinal motility control drug,肠蠕动调节药
Kaolin,高岭土
Kaolin light,轻质高岭土
Lactobacillus acidophilus compound,复合嗜酸乳杆菌
Lactobacillus acidophilus,嗜酸乳杆菌
"Lactobacillus bifidus, lyophilized",双叉乳酸杆菌，冻干的
Lactobacillus bulgaricus,保加利亚乳杆菌
Lactobacillus sporogenes,芽孢乳酸菌
Lignin hemicellulose,半纤维素
Lomotil,复方苯乙哌啶片
Miyari bacteria,米雅丽菌
Pectin,果胶
Saccharomyces boulardii,布拉酵母菌
Digestants,消化剂
Anise oil,茴香油
Antiflatulent,抗胀气药
Betaine,甜菜碱
Bile salts,药用胆盐
Carminative,驱风剂
Cholagogues,利胆药
Choleretic,促胆汁分泌药
Cytochrome C,细胞色素c
Dehydrocholic acid,去氢胆酸
Dill,小茴香
Elastase,弹性蛋白酶
Enzyme intestinal,肠酶
Florantyrone,夫洛梯隆
Gastric enzymes,胃酶
Gentian,龙胆
Ginger,姜
Glutamic acid,谷氨酸
Hydrochloric acid medicinal (digestant),药用盐酸（消化剂）
Ox bile extract,牛胆汁提取物
Pancreatin,胰酶
Pancrelipase,胰脂肪酶
Papain,木瓜蛋白酶
Papain digestant,木瓜蛋白酶消化剂
Peppermint (oil),薄荷（油）
Pepsin digestant,胃蛋白酶，助消化
Phenylpropanol,苯丙醇
Tilactase,半乳糖苷酶
"Antinauseants, antiemetics and emetics",镇吐药和止呕药
Cerium oxalate,草酸铈
Copper emetic,铜催吐剂
Copper sulfate medicinal emetic,药用硫酸铜，催吐剂
Mustard black,黑芥末
Chlorobutanol,三氯叔丁醇
Trimethobenzamide,曲美苄胺
Metopimazine,美托哌丙嗪
Aprepitant,阿瑞匹坦
Casopitant,卡索匹坦
Rolapitant,罗拉匹坦
Pipamazine,匹哌马嗪
Pyrathiazine,匹拉噻嗪
Serotonin receptor antagonists,5-羟色胺受体拮抗剂
Ondansetron,昂丹司琼
Granisetron,格拉司琼
Cilansetron,西兰司琼
Dronabinol,屈大麻酚
Nabilone,大麻隆
Other agents primarily affecting gastrointestinal system,其他主要影响胃肠系统的药物
Ammonium sulfonate resin,磺酸铵树脂
Bacillus lactobacillus,芽孢杆菌乳酸菌
Carrageenan,角叉菜胶
Charcoal medicinal poison control,药用炭解毒药
Charcoal medicinal specified use other than for diarrhoea,特指除了用于腹泻外的药用碳
Dimethyl polysiloxane,二甲基聚硅氧烷
Gastrointestinal drug biological,胃肠道生物药物
Gastrointestinal drug specified,特指胃肠道药物
Glucurolactone,葡醛内酯
Hepatic secretion stimulant,肝分泌刺激剂
Intestinal motility control drug biological,胃肠动力控制生物药
Ion exchange resin anion,阴离子交换树脂
Ion exchange resin intestinal,肠离子交换树脂
Liquorice extract,甘草浸膏
Mesalazine,美沙拉秦
Olsalazine,奥沙拉秦
Pancreatic digestive secretion stimulant,胰消化分泌促进剂
Polysilane,聚硅烷
Sodium alginate,海藻酸钠
Sodium amylosulfate,淀粉硫酸钠
Sulfated amylopectin,硫酸化支链淀粉
Other antacids and anti-gastric-secretion drugs,其他抗酸药和抗胃液分泌药
Alexitol sodium,铝糖醇钠
"Aluminium, aluminium carbonate (gel, basic)","铝,碳酸铝（凝胶，碱性）"
"Aluminium, aluminium chlorhydroxide-complex",铝，碱式氯化铝复合物
"Aluminium, aluminium hydroxide-magnesium carb. gel",铝， 氢氧化铝碳酸镁，凝胶
"Aluminium, aluminium silicate",铝，硅酸铝
"Aluminium, aluminium sodium silicate",铝，铝硅酸钠
Antacid,抗酸剂
Anti-gastric-secretion drug,抗胃分泌药
Benexate,贝奈克酯
Bismuth salts aluminate,铝酸铋盐
Burimamide,布立马胺
Cetraxate,西曲酸酯
"Chalk, precipitated",轻质碳酸钙
Dihydroxyaluminum aminoacetate,甘羟铝
Dimethicone,二甲硅油
Magnesia magma,氧化镁悬浮液（镁乳）
Magnesium carbonate,碳酸镁
Magnesium trisilicate,三硅酸镁
Methylpolysiloxane,甲基聚硅氧烷
Metiamide,甲硫咪胺
Milk of magnesia,镁乳
Ornoprostil,奥诺前列素
Pepstatin,胃酶抑素
Potassium glucaldrate,葡铝酸钾
Rolaids,碳酸二羟铝钠
Rosaprostol,罗沙前列醇
Simaldrate,硅镁铝
Simethicone,二甲基硅油
Soda bicarb,苏打碳酸氢钠
Sodium glucaldrate,葡糖酸二羟铝钠
Sodium polyhydroxyaluminium monocarbonate,多羟基铝单碳酸钠
Triple carbonate,三碳化合物
Vitamin ulceroprotectant,保护溃疡的维生素
Sodium bicarbonate,碳酸氢钠（小苏打）
Other laxatives,其他泻药
Agar,琼脂
Arachis oil cathartic,花生油导泻
"Atonia drug, intestinal",缓泻药，肠用
Bran (wheat),麸皮（小麦）
Bulk filler cathartic,容积填充性泻药
Calcium dioctyl sulfosuccinate,琥珀酸二辛酯磺酸钙
Carboxymethyl-cellulose,羧甲基纤维素
Carmellose,羧甲纤维素
Cathartic bulk,容积性导泻药
Cathartic emollient,润滑性导泻药
Cathartic mucilage,黏液性导泻药
Cellulose cathartic,纤维素导泻药
Cellulose hydroxyethyl,羟乙基纤维素
Dioctyl sulfosuccinate (calcium) (sodium),琥珀酸二异辛酯磺酸（钙）（钠）
Ethylhydroxycellulose,乙羟纤维素
Fecal softener,粪便软化剂
"Fiber, dietary",膳食纤维
Ispagula husk,卵叶车前子皮
Karaya (gum),刺梧桐树（胶）
Konsyl,恺司尔，车前草
Laxative,缓泻药
Metamucil,美达施（洋车前子）
Methylcellulose laxative,甲基纤维素缓泻药
"Mucilage, plant",胶浆，植物
Olive oil (medicinal),橄榄油（药用的）
Peach kernel oil (emulsion),桃仁油（乳剂）
Peanut oil (emulsion),花生油（乳剂）
Phosphate laxative,磷酸盐缓泻药
Poloxamer,泊洛沙姆
Polycarbophil,聚卡波非
Psyllium hydrophilic mucilloid,车前子亲水胶浆
Soap enema,肥皂灌肠剂
Sodium dioctyl sulfosuccinate,磺琥辛酯钠
"Tartrate, laxative",酒石酸盐，缓泻药
Saline and osmotic laxatives,盐水和渗透性泻药
Cathartic saline,导泻盐水
Epsom salt,七水硫酸镁
Laxative osmotic,渗透性泻药
Laxative saline,盐类泻药
Potassium bisulfate,硫酸氢钾
Drugs for constipation,治疗便秘的药物
Laxatives,泻药
Aloes,芦荟
Aloin,芦荟素
Bryonia,泻根属
Carter's Little Pills,丙卡特罗或肺癌药
Cathartic anthacene derivative,蒽衍生物泻药
Cathartic contact,接触性泻药
Cathartic irritant,刺激泻药
Cathartic vegetable,植物性泻药
Colocynth,苦西瓜瓤
Croton (oil),巴豆（油）
Dianthone,茜素
Dihydroxyanthraquinone,二羟蒽醌
Dulcolax,双醋苯啶
Elaterium,西洋苦瓜汁
Ex-Lax (phenolphthalein),黄酚酞巧克力咀嚼片剂（酚酞）
Frangula,弗朗鼠李树皮
Frangula extract,欧鼠李皮提取物
Gamboge,藤黄
Hinkle's pills,亨克尔药片
Jalap,药喇叭
Mineral oil emulsion,矿物油乳剂
Phenisatin,三醋酚丁
Potassium sulfate,硫酸钾
Rhubarb dry extract,大黄干浸膏
"Rhubarb tincture, compound",复方大黄酊
Scammony,旋花科植物
Sennoside A+B,番泻叶甙A + B
Sodium phosphate dibasic,磷酸氢二钠
Sodium phosphate monobasic,磷酸二氢钠
Squirting cucumber (cathartic),喷瓜（泻药）
Sulisatin,磺酚丁
Yellow phenolphthalein,黄酚酞
Softeners or emollients,软化剂或润滑药
Liquid paraffin,液状石蜡
Docusate sodium,多库酯钠
Contact laxatives,接触性轻泻药
Oxyphenisatine,醋酸酚丁
Bisacodyl,比沙可啶
Dantron,丹蒽醌
Phenolphthalein,酚酞
Castor oil,蓖麻油
Senna glycosides,番泻叶苷
Sodium picosulfate,匹可硫酸钠
Bisoxatin,双酚沙丁
Cascara,药鼠李
Bulk-forming laxatives,大便成形剂
Sterculia,苹婆属梧桐科
Linseed,亚麻籽
Methylcellulose,甲基纤维素
Ispaghula,卵叶车前子（软便剂）
Ethulose,乙基羟乙基纤维素
Triticum (wheat fibre),小麦属（小麦）
Polycarbophil calcium,聚卡波非钙
Osmotically acting laxatives,渗透性泻药
Magnesium oxide,氧化镁
Magnesium sulfate,硫酸镁
Magnesium peroxide,过氧化镁
Lactulose,乳果糖
Sodium sulfate,硫酸钠
Macrogol,聚乙二醇
Sorbitol,山梨醇
Lactitol,拉克替醇
Pentaerithrityl,季戊四醇
Mannitol,甘露醇
Glycerol,甘油
Carbon dioxide producing drugs,产生二氧化碳的药物
Lubiprostone,芦比前列酮
Linaclotide,利那洛肽
Prucalopride,普芦卡必利
Tegaserod,替加色罗
Plecanatide,普卡那肽
Oil,油
Propulsives,胃肠动力药
Metoclopramide,甲氧氯普胺
Cisapride,西沙必利
Domperidone,多潘立酮
Bromopride,溴必利
Alizapride,阿立必利
Clebopride,氯波必利
Itopride,伊托必利
Cinitapride,西尼必利
Mosapride,莫沙必利
Antipropulsives,胃肠动力减低药
Eluxadoline,伊卢多啉及
Agents primarily affecting blood constituents and immune system,主要影响血液成分和免疫系统的制剂
Antineoplastic agents,抗肿瘤药
Alkylating agents,烷化剂
Nitrogen mustard analogues,氮芥类似物
Cyclophosphamide,环磷酰胺
Chlorambucil,苯丁酸氮芥
Melphalan,美法仑
Chlormethine,甲川氯
Ifosfamide,异环磷酰胺
Trofosfamide,曲磷胺
Prednimustine,泼尼莫司汀
Bendamustine,苯达莫司汀
Alkyl sulfonates,烷基磺酸盐类
Busulfan,白消安
Treosulfan,曲奥舒凡
Mannosulfan,甘露舒凡
Ethylene imines,乙撑亚胺类
Thiotepa,噻替派
Triaziquone,三亚胺醌
Carboquone,卡波醌
Nitrosoureas,亚硝基脲类
Carmustine,卡莫司汀
Lomustine,洛莫司汀
Semustine,司莫司汀
Streptozocin,链佐星
Nimustine,尼莫司汀
Uramustine,乌拉莫司丁
Fotemustine,福莫司汀
Ranimustine,雷莫司汀
Etoglucid,依托格鲁
Mitobronitol,二溴甘露醇
Pipobroman,哌泊溴烷
Temozolomide,替莫唑胺
Dacarbazine,达卡巴嗪
Bis(chloromethyl) ether,Bis(chloromethyl) ether [No translation available]
Antineoplastic antimetabolites,抗代谢类抗肿瘤药
Folic acid analogues,叶酸类似物
Methotrexate,甲氨蝶呤
Mercaptopurine,巯嘌呤
Tioguanine,硫鸟嘌呤
Raltitrexed,雷替曲塞
Pemetrexed,培美曲塞
Pralatrexate,普拉曲沙
Purine analogues,嘌呤类似物
Cytarabine,阿糖胞苷
Fluorouracil,氟尿嘧啶
Tegafur,替加氟
Carmofur,卡莫氟
Azacitidine,阿扎胞苷
Cladribine,克利屈滨
Fludarabine,氟达拉滨
Clofarabine,氯法拉滨
Nelarabine,奈拉滨
Pyrimidine analogues,嘧啶类似物
"Trifluridine, combinations",曲氟尿苷，化合物
Gemcitabine,吉西他滨
Capecitabine,卡培他滨
Decitabine,地西他滨
Floxuridine,氮尿苷
Aminopterin sodium,氨蝶呤钠
Antibiotic anticancer,抗癌抗生素
Antimetabolite,抗代谢物
Antineoplastic antibiotics,抗肿瘤抗生素
Azaribine,阿扎立平
Broxuridine,溴尿苷
Chloropurine,氯嘌呤
Doxifluridine,去氧氟尿苷
Enocitabine,依诺他滨
Folic acid antagonist,叶酸拮抗剂
Mopidamol,莫哌达醇
Pyrimidine antagonist,嘧啶拮抗剂
Antineoplastic natural products and derivatives,抗肿瘤性天然产物及其衍生物
Vinca alkaloids and analogues,长春花生物碱类及其类似药
Vinblastine,长春碱
Vincristine,长春新碱
Vindesine,长春地辛
Vinorelbine,长春瑞滨
Vinflunine,长春氟宁
Vintafolide,文塔佛利特
Podophyllotoxin derivatives,鬼臼毒素衍生物
Etoposide,依托泊苷
Teniposide,替尼泊苷
Taxanes,紫杉烷类
Paclitaxel,紫杉酚
Docetaxel,多西他赛
Paclitaxel poliglumex,聚谷氨酸紫杉醇
Cabazitaxel,卡巴他赛
Actinomycin C,放线菌素C
Demecolcine,秋水仙胺
Trabectedin,曲贝替定
Cytotoxic antibiotics and related substances,细胞毒类抗生素及相关药物
Anthracyclines and related substances,蒽环类及相关药物
Doxorubicin,多柔比星
Daunorubicin,柔红霉素
Epirubicin,表柔比星
Aclarubicin,阿柔比星
Zorubicin,佐柔比星
Idarubicin,伊达比星
Mitoxantrone,米托蒽醌
Pirarubicin,吡柔比星
Valrubicin,戊柔比星
Amrubicin,氨柔比星
Pixantrone,匹克生琼
Bleomycin,博来霉素
Plicamycin,普卡霉素
Mitomycin,丝裂霉素
Ixabepilone,伊沙匹隆
Monoclonal antibodies,单克隆抗体类
Edrecolomab,依屈洛单抗
Rituximab,利妥昔单抗
Trastuzumab,曲妥珠单抗
Gemtuzumab ozogamicin,吉姆单抗奥佐米星
Cetuximab,西妥昔单抗
Bevacizumab,贝伐珠单抗
Panitumumab,帕木单抗
Catumaxomab,卡妥索单抗
Ofatumumab,奥法木单抗
Ipilimumab,伊匹木单抗
Brentuximab vedotin,布妥昔单抗
Pertuzumab,培妥珠单抗
Trastuzumab emtansine,曲妥珠单抗
Obinutuzumab,阿托珠单抗
Dinutuximab,地努图希单抗
Nivolumab,纳武单抗
Pembrolizumab,帕博利珠单抗
Blinatumomab,兰妥莫单抗
Ramucirumab,雷莫芦单抗
Necitumumab,奈昔木单抗
Eotuzumab,依妥珠单抗
Daratumumab,达雷木单抗
Mogamulizumab,莫加单抗
Inotuzumab ozogamicin,奥英妥珠单抗
Olaratumab,奥拉木单抗
Durvalumab,杜鲁伐单抗
Ermekumab,厄美单抗
Avelumab,阿维鲁单抗
Atezolizumab,阿特朱单抗
Cemiplimab,西米普利单抗
Alemtuzumab,阿仑珠单抗
Erenumab,埃仑单抗
Galcanezumab,加仑单抗
